station_id,date,time,weather_condition,temperature,rainfall,visibility
WS-NORTH,09/05/2025,01:00,Cloudy,14.3,0.0,10000.0
WS-NORTH,09/05/2025,02:00,Overcast,14.0,0.0,10000.0
WS-NORTH,09/05/2025,03:00,Clear,16.1,0.0,10000.0
WS-NORTH,09/05/2025,04:00,Clear,15.3,0.0,10000.0
WS-NORTH,09/05/2025,05:00,Clear,16.9,0.0,10000.0
WS-NORTH,09/05/2025,06:00,Clear,16.9,0.0,10000.0
WS-NORTH,09/05/2025,07:00,Clear,17.9,0.0,10000.0
WS-NORTH,09/05/2025,08:00,Clear,19.6,0.0,10000.0
WS-NORTH,09/05/2025,09:00,Clear,20.4,0.0,10000.0
WS-NORTH,09/05/2025,10:00,Clear,22.3,0.0,10000.0
WS-NORTH,09/05/2025,11:00,Clear,22.3,0.0,10000.0
WS-NORTH,09/05/2025,12:00,CLEAR,25.3,0.0,10000.0
WS-NORTH,09/05/2025,13:00,clear,25.1,0.0,10000.0
WS-NORTH,09/05/2025,14:00,CLEAR,25.7,0.0,10000.0
WS-NORTH,09/05/2025,15:00,Clear,27.7,0.0,10000.0
WS-NORTH,09/05/2025,16:00,Clear,24.6,0.0,10000.0
WS-NORTH,09/05/2025,17:00,clear,25.9,0.0,10000.0
WS-NORTH,09/05/2025,18:00,Clear,22.7,0.0,10000.0
WS-NORTH,09/05/2025,19:00,Clear,23.9,0.0,10000.0
WS-NORTH,09/05/2025,20:00,CLEAR,22.2,0.0,10000.0
WS-NORTH,09/05/2025,21:00,Clear,19.4,0.0,10000.0
WS-NORTH,09/05/2025,22:00,Clear,21.2,0.0,10000.0
WS-NORTH,09/05/2025,23:00,Clear,16.6,0.0,10000.0
WS-NORTH,10/05/2025,00:00,clear,16.7,0.0,10000.0
WS-NORTH,10/05/2025,01:00,CLEAR,17.7,0.0,
WS-NORTH,10/05/2025,02:00,CLEAR,17.3,0.0,10000.0
WS-NORTH,10/05/2025,03:00,Clear,15.3,0.0,10000.0
WS-NORTH,10/05/2025,04:00,clear,16.9,0.0,10000.0
WS-NORTH,10/05/2025,05:00,Clear,16.6,0.0,10000.0
WS-NORTH,10/05/2025,06:00,CLEAR,17.9,0.0,10000.0
WS-NORTH,10/05/2025,07:00,Overcast,19.4,0.0,10000.0
WS-NORTH,10/05/2025,08:00,Overcast,19.3,0.0,10000.0
WS-NORTH,10/05/2025,09:00,Overcast,21.9,0.0,10000.0
WS-NORTH,10/05/2025,10:00,Cloudy,20.6,0.0,10000.0
WS-NORTH,10/05/2025,11:00,Cloudy,21.5,0.0,10000.0
WS-NORTH,10/05/2025,12:00,Cloudy,25.0,0.0,10000.0
WS-NORTH,10/05/2025,13:00,Clear,23.3,0.0,10000.0
WS-NORTH,10/05/2025,14:00,Clear,25.4,0.0,10000.0
WS-NORTH,10/05/2025,15:00,Clear,27.2,0.0,10000.0
WS-NORTH,10/05/2025,16:00,Clear,26.1,0.0,10000.0
WS-NORTH,10/05/2025,17:00,Clear,25.1,0.0,10000.0
WS-NORTH,10/05/2025,18:00,Clear,24.5,0.0,10000.0
WS-NORTH,10/05/2025,19:00,Clear,24.2,0.0,10000.0
WS-NORTH,10/05/2025,20:00,CLEAR,20.0,0.0,10000.0
WS-NORTH,10/05/2025,21:00,Clear,23.9,0.0,10000.0
WS-NORTH,10/05/2025,22:00,Clear,21.6,0.0,10000.0
WS-NORTH,10/05/2025,23:00,Clear,20.0,0.0,10000.0
WS-NORTH,11/05/2025,00:00,CLEAR,17.8,0.0,10000.0
WS-NORTH,11/05/2025,01:00,Clear,15.0,0.0,10000.0
WS-NORTH,11/05/2025,02:00,Clear,16.8,0.0,10000.0
WS-NORTH,11/05/2025,03:00,Clear,18.4,0.0,10000.0
WS-NORTH,11/05/2025,04:00,Clear,18.1,0.0,10000.0
WS-NORTH,11/05/2025,05:00,Clear,16.4,0.0,10000.0
WS-NORTH,11/05/2025,06:00,Clear,16.5,0.0,10000.0
WS-NORTH,11/05/2025,07:00,Clear,16.1,0.0,10000.0
WS-NORTH,11/05/2025,08:00,Clear,18.6,0.0,10000.0
WS-NORTH,11/05/2025,09:00,Clear,21.1,0.0,10000.0
WS-NORTH,11/05/2025,10:00,Clear,22.2,0.0,10000.0
WS-NORTH,11/05/2025,11:00,Clear,22.8,0.0,10000.0
WS-NORTH,11/05/2025,12:00,CLEAR,25.0,0.0,10000.0
WS-NORTH,11/05/2025,13:00,Clear,24.3,0.0,10000.0
WS-NORTH,11/05/2025,14:00,Clear,25.7,0.0,10000.0
WS-NORTH,11/05/2025,15:00,clear,24.4,0.0,10000.0
WS-NORTH,11/05/2025,16:00,CLEAR,25.3,0.0,10000.0
WS-NORTH,11/05/2025,17:00,CLEAR,26.6,0.0,10000.0
WS-NORTH,11/05/2025,18:00,Clear,24.8,0.0,10000.0
WS-NORTH,11/05/2025,19:00,clear,24.0,0.0,10000.0
WS-NORTH,11/05/2025,20:00,clear,24.0,0.0,10000.0
WS-NORTH,11/05/2025,21:00,Clear,21.5,0.0,10000.0
WS-NORTH,11/05/2025,22:00,Clear,19.0,0.0,10000.0
WS-NORTH,11/05/2025,23:00,Clear,19.0,0.0,10000.0
WS-NORTH,12/05/2025,00:00,Clear,16.7,0.0,10000.0
WS-NORTH,12/05/2025,01:00,Clear,15.6,0.0,10000.0
WS-NORTH,12/05/2025,02:00,Clear,16.4,0.0,10000.0
WS-NORTH,12/05/2025,03:00,CLEAR,16.8,0.0,10000.0
WS-NORTH,12/05/2025,04:00,CLEAR,17.0,0.0,10000.0
WS-NORTH,12/05/2025,05:00,Clear,16.9,0.0,10000.0
WS-NORTH,12/05/2025,06:00,Clear,18.4,0.0,10000.0
WS-NORTH,12/05/2025,07:00,Clear,17.5,0.0,10000.0
WS-NORTH,12/05/2025,08:00,Clear,20.6,0.0,10000.0
WS-NORTH,12/05/2025,09:00,Clear,20.6,0.0,10000.0
WS-NORTH,12/05/2025,10:00,Clear,21.5,0.0,10000.0
WS-NORTH,12/05/2025,11:00,Clear,23.3,0.0,10000.0
WS-NORTH,12/05/2025,12:00,Clear,23.7,0.0,10000.0
WS-NORTH,12/05/2025,13:00,CLEAR,25.6,0.0,10000.0
WS-NORTH,12/05/2025,14:00,Clear,24.7,0.0,10000.0
WS-NORTH,12/05/2025,15:00,Clear,27.9,0.0,10000.0
WS-NORTH,12/05/2025,16:00,CLEAR,24.8,0.0,10000.0
WS-NORTH,12/05/2025,17:00,Clear,27.4,0.0,10000.0
WS-NORTH,12/05/2025,18:00,Clear,24.7,0.0,10000.0
WS-NORTH,12/05/2025,19:00,Clear,23.3,0.0,10000.0
WS-NORTH,12/05/2025,20:00,Overcast,22.0,0.0,10000.0
WS-NORTH,12/05/2025,21:00,Cloudy,19.6,0.0,10000.0
WS-NORTH,12/05/2025,22:00,Overcast,21.0,0.0,10000.0
WS-NORTH,12/05/2025,23:00,Cloudy,17.4,0.0,10000.0
WS-NORTH,13/05/2025,00:00,Clear,17.5,0.0,10000.0
WS-NORTH,13/05/2025,01:00,Clear,16.5,0.0,10000.0
WS-NORTH,13/05/2025,02:00,Clear,17.1,0.0,10000.0
WS-NORTH,13/05/2025,03:00,CLEAR,14.5,0.0,10000.0
WS-NORTH,13/05/2025,04:00,Clear,18.5,0.0,10000.0
WS-NORTH,13/05/2025,05:00,clear,16.0,0.0,10000.0
WS-NORTH,13/05/2025,06:00,Clear,16.3,0.0,10000.0
WS-NORTH,13/05/2025,07:00,Clear,17.1,0.0,10000.0
WS-NORTH,13/05/2025,08:00,clear,19.1,0.0,10000.0
WS-NORTH,13/05/2025,09:00,Clear,18.9,0.0,10000.0
WS-NORTH,13/05/2025,10:00,Clear,21.4,0.0,10000.0
WS-NORTH,13/05/2025,11:00,CLEAR,23.3,0.0,10000.0
WS-NORTH,13/05/2025,12:00,clear,22.0,0.0,10000.0
WS-NORTH,13/05/2025,13:00,Clear,26.5,0.0,10000.0
WS-NORTH,13/05/2025,14:00,clear,25.3,0.0,10000.0
WS-NORTH,13/05/2025,15:00,Clear,26.7,0.0,10000.0
WS-NORTH,13/05/2025,16:00,Clear,24.5,0.0,10000.0
WS-NORTH,13/05/2025,17:00,CLEAR,25.6,0.0,10000.0
WS-NORTH,13/05/2025,18:00,clear,25.3,0.0,10000.0
WS-NORTH,13/05/2025,19:00,Clear,22.5,0.0,10000.0
WS-NORTH,13/05/2025,20:00,Clear,21.7,0.0,10000.0
WS-NORTH,13/05/2025,21:00,clear,21.0,0.0,10000.0
WS-NORTH,13/05/2025,22:00,Clear,20.9,0.0,10000.0
WS-NORTH,13/05/2025,23:00,Clear,18.5,0.0,10000.0
WS-NORTH,14/05/2025,00:00,CLEAR,17.8,0.0,10000.0
WS-NORTH,14/05/2025,01:00,Clear,17.0,0.0,10000.0
WS-NORTH,14/05/2025,02:00,Clear,16.5,0.0,10000.0
WS-NORTH,14/05/2025,03:00,Clear,18.4,0.0,10000.0
WS-NORTH,14/05/2025,04:00,Clear,17.2,0.0,10000.0
WS-NORTH,14/05/2025,05:00,Clear,16.9,0.0,10000.0
WS-NORTH,14/05/2025,06:00,Clear,16.0,0.0,10000.0
WS-NORTH,14/05/2025,07:00,Clear,17.4,0.0,10000.0
WS-NORTH,14/05/2025,08:00,Clear,,0.0,10000.0
WS-NORTH,14/05/2025,09:00,Clear,20.0,0.0,10000.0
WS-NORTH,14/05/2025,10:00,Clear,23.7,0.0,10000.0
WS-NORTH,14/05/2025,11:00,clear,24.5,0.0,10000.0
WS-NORTH,14/05/2025,12:00,Clear,24.8,0.0,10000.0
WS-NORTH,14/05/2025,13:00,CLEAR,25.4,0.0,10000.0
WS-NORTH,14/05/2025,14:00,Clear,25.0,0.0,10000.0
WS-NORTH,14/05/2025,15:00,clear,27.1,0.0,10000.0
WS-NORTH,14/05/2025,16:00,Clear,25.4,0.0,10000.0
WS-NORTH,14/05/2025,17:00,Clear,,0.0,10000.0
WS-NORTH,14/05/2025,18:00,clear,26.5,0.0,10000.0
WS-NORTH,14/05/2025,19:00,CLEAR,23.1,0.0,10000.0
WS-NORTH,14/05/2025,20:00,Clear,21.4,0.0,10000.0
WS-NORTH,14/05/2025,21:00,Clear,23.3,0.0,10000.0
WS-NORTH,14/05/2025,22:00,Clear,19.3,0.0,10000.0
WS-NORTH,14/05/2025,23:00,Clear,18.6,0.0,10000.0
WS-NORTH,15/05/2025,00:00,CLEAR,18.7,0.0,10000.0
WS-NORTH,15/05/2025,01:00,CLEAR,15.5,0.0,10000.0
WS-NORTH,15/05/2025,02:00,Clear,15.3,0.0,10000.0
WS-NORTH,15/05/2025,03:00,Clear,15.5,0.0,10000.0
WS-NORTH,15/05/2025,04:00,Clear,14.2,0.0,10000.0
WS-NORTH,15/05/2025,05:00,clear,16.9,0.0,10000.0
WS-NORTH,15/05/2025,06:00,Clear,19.2,0.0,10000.0
WS-NORTH,15/05/2025,07:00,Clear,17.7,0.0,10000.0
WS-NORTH,15/05/2025,08:00,Clear,21.1,0.0,10000.0
WS-NORTH,15/05/2025,09:00,Clear,21.3,0.0,10000.0
WS-NORTH,15/05/2025,10:00,CLEAR,24.3,0.0,10000.0
WS-NORTH,15/05/2025,11:00,Cloudy,20.5,0.0,10000.0
WS-NORTH,15/05/2025,12:00,Cloudy,24.8,0.0,10000.0
WS-NORTH,15/05/2025,13:00,Overcast,24.8,0.0,10000.0
WS-NORTH,15/05/2025,14:00,Cloudy,26.6,0.0,10000.0
WS-NORTH,15/05/2025,15:00,Cloudy,23.7,0.0,10000.0
WS-NORTH,15/05/2025,16:00,Overcast,25.0,0.0,10000.0
WS-NORTH,15/05/2025,17:00,Clear,23.9,0.0,10000.0
WS-NORTH,15/05/2025,18:00,Clear,24.6,0.0,10000.0
WS-NORTH,15/05/2025,19:00,clear,22.3,0.0,10000.0
WS-NORTH,15/05/2025,20:00,Clear,24.2,0.0,10000.0
WS-NORTH,15/05/2025,21:00,Clear,21.3,0.0,10000.0
WS-NORTH,15/05/2025,22:00,Clear,20.5,0.0,10000.0
WS-NORTH,15/05/2025,23:00,Cloudy,18.9,0.0,10000.0
WS-NORTH,16/05/2025,00:00,Cloudy,15.0,0.0,10000.0
WS-NORTH,16/05/2025,01:00,clear,17.9,0.0,10000.0
WS-NORTH,16/05/2025,02:00,clear,15.4,0.0,10000.0
WS-NORTH,16/05/2025,03:00,Clear,17.0,0.0,10000.0
WS-NORTH,16/05/2025,04:00,Fog,15.8,0.0,1057.0
WS-NORTH,16/05/2025,05:00,Overcast,16.6,0.0,10000.0
WS-NORTH,16/05/2025,06:00,Clear,14.7,0.0,10000.0
WS-NORTH,16/05/2025,07:00,Clear,19.1,0.0,10000.0
WS-NORTH,16/05/2025,08:00,CLEAR,18.8,0.0,10000.0
WS-NORTH,16/05/2025,09:00,Clear,17.9,0.0,10000.0
WS-NORTH,16/05/2025,10:00,CLEAR,23.3,0.0,10000.0
WS-NORTH,16/05/2025,11:00,CLEAR,23.6,0.0,10000.0
WS-NORTH,16/05/2025,12:00,Clear,25.2,0.0,10000.0
WS-NORTH,16/05/2025,13:00,CLEAR,23.8,0.0,10000.0
WS-NORTH,16/05/2025,14:00,Clear,22.5,0.0,10000.0
WS-NORTH,16/05/2025,15:00,cloudy,26.4,0.0,10000.0
WS-NORTH,16/05/2025,16:00,Cloudy,27.5,0.0,10000.0
WS-NORTH,16/05/2025,17:00,Cloudy,23.7,0.0,10000.0
WS-NORTH,16/05/2025,18:00,Cloudy,26.4,0.0,10000.0
WS-NORTH,16/05/2025,19:00,cloudy,22.3,0.0,10000.0
WS-NORTH,16/05/2025,20:00,Clear,22.0,0.0,10000.0
WS-NORTH,16/05/2025,21:00,Clear,21.3,0.0,10000.0
WS-NORTH,16/05/2025,22:00,Clear,20.1,0.0,10000.0
WS-NORTH,16/05/2025,23:00,clear,17.9,0.0,10000.0
WS-NORTH,17/05/2025,00:00,Overcast,17.6,0.0,10000.0
WS-NORTH,17/05/2025,01:00,Cloudy,17.4,0.0,10000.0
WS-NORTH,17/05/2025,02:00,Clear,15.9,0.0,10000.0
WS-NORTH,17/05/2025,03:00,CLEAR,16.9,0.0,10000.0
WS-NORTH,17/05/2025,04:00,clear,17.4,0.0,10000.0
WS-NORTH,17/05/2025,05:00,Clear,17.3,0.0,
WS-NORTH,17/05/2025,06:00,Clear,15.6,0.0,10000.0
WS-NORTH,17/05/2025,07:00,Clear,19.7,0.0,10000.0
WS-NORTH,17/05/2025,08:00,Clear,18.8,0.0,10000.0
WS-NORTH,17/05/2025,09:00,Clear,22.2,0.0,10000.0
WS-NORTH,17/05/2025,10:00,CLEAR,22.0,0.0,10000.0
WS-NORTH,17/05/2025,11:00,Clear,24.5,0.0,10000.0
WS-NORTH,17/05/2025,12:00,clear,23.7,0.0,10000.0
WS-NORTH,17/05/2025,13:00,CLEAR,24.5,0.0,10000.0
WS-NORTH,17/05/2025,14:00,CLEAR,26.6,0.0,10000.0
WS-NORTH,17/05/2025,15:00,clear,25.7,0.0,10000.0
WS-NORTH,17/05/2025,16:00,Clear,27.7,0.0,10000.0
WS-NORTH,17/05/2025,17:00,Clear,24.7,0.0,10000.0
WS-NORTH,17/05/2025,18:00,clear,23.8,0.0,10000.0
WS-NORTH,17/05/2025,19:00,Clear,23.7,0.0,10000.0
WS-NORTH,17/05/2025,20:00,clear,23.4,0.0,10000.0
WS-NORTH,17/05/2025,21:00,Clear,20.9,0.0,10000.0
WS-NORTH,17/05/2025,22:00,CLEAR,19.5,0.0,10000.0
WS-NORTH,17/05/2025,23:00,Clear,18.5,0.0,10000.0
WS-NORTH,18/05/2025,00:00,Clear,17.8,0.0,10000.0
WS-NORTH,18/05/2025,01:00,Clear,16.8,0.0,10000.0
WS-NORTH,18/05/2025,02:00,Clear,14.8,0.0,10000.0
WS-NORTH,18/05/2025,03:00,CLEAR,16.5,0.0,10000.0
WS-NORTH,18/05/2025,04:00,clear,17.4,0.0,10000.0
WS-NORTH,18/05/2025,05:00,Clear,17.8,0.0,10000.0
WS-NORTH,18/05/2025,06:00,clear,20.2,0.0,10000.0
WS-NORTH,18/05/2025,07:00,CLEAR,18.7,0.0,10000.0
WS-NORTH,18/05/2025,08:00,Clear,19.2,0.0,10000.0
WS-NORTH,18/05/2025,09:00,clear,20.3,0.0,10000.0
WS-NORTH,18/05/2025,10:00,clear,23.6,0.0,10000.0
WS-NORTH,18/05/2025,11:00,clear,23.9,0.0,10000.0
WS-NORTH,18/05/2025,12:00,Clear,26.3,0.0,10000.0
WS-NORTH,18/05/2025,13:00,Clear,24.0,0.0,10000.0
WS-NORTH,18/05/2025,14:00,CLEAR,26.5,0.0,10000.0
WS-NORTH,18/05/2025,15:00,Clear,28.2,0.0,10000.0
WS-NORTH,18/05/2025,16:00,CLEAR,25.9,0.0,10000.0
WS-NORTH,18/05/2025,17:00,CLEAR,27.3,0.0,10000.0
WS-NORTH,18/05/2025,18:00,CLEAR,24.5,0.0,10000.0
WS-NORTH,18/05/2025,19:00,Rain,23.1,2.8,4907.0
WS-NORTH,18/05/2025,20:00,RAIN,22.8,6.4,2193.0
WS-NORTH,18/05/2025,21:00,Rain,18.5,3.7,3294.0
WS-NORTH,18/05/2025,22:00,Rain,18.7,7.3,3966.0
WS-NORTH,18/05/2025,23:00,Clear,20.1,0.0,10000.0
WS-NORTH,19/05/2025,00:00,Clear,16.0,0.0,10000.0
WS-NORTH,19/05/2025,01:00,clear,15.9,0.0,10000.0
WS-NORTH,19/05/2025,02:00,Clear,16.7,0.0,10000.0
WS-NORTH,19/05/2025,03:00,Clear,15.6,0.0,10000.0
WS-NORTH,19/05/2025,04:00,Clear,,0.0,10000.0
WS-NORTH,19/05/2025,05:00,Clear,19.8,0.0,10000.0
WS-NORTH,19/05/2025,06:00,CLEAR,16.9,0.0,10000.0
WS-NORTH,19/05/2025,07:00,Cloudy,19.5,0.0,
WS-NORTH,19/05/2025,08:00,Cloudy,19.7,0.0,10000.0
WS-NORTH,19/05/2025,09:00,CLEAR,21.3,0.0,10000.0
WS-NORTH,19/05/2025,10:00,Clear,22.0,0.0,10000.0
WS-NORTH,19/05/2025,11:00,Clear,23.5,0.0,10000.0
WS-NORTH,19/05/2025,12:00,Clear,24.1,0.0,10000.0
WS-NORTH,19/05/2025,13:00,Clear,25.2,0.0,10000.0
WS-NORTH,19/05/2025,14:00,CLEAR,27.1,0.0,
WS-NORTH,19/05/2025,15:00,Clear,26.5,0.0,10000.0
WS-NORTH,19/05/2025,16:00,Clear,23.9,0.0,10000.0
WS-NORTH,19/05/2025,17:00,CLEAR,24.1,0.0,10000.0
WS-NORTH,19/05/2025,18:00,clear,24.6,0.0,10000.0
WS-NORTH,19/05/2025,19:00,Clear,25.1,0.0,10000.0
WS-NORTH,19/05/2025,20:00,Clear,22.2,0.0,10000.0
WS-NORTH,19/05/2025,21:00,Clear,22.5,0.0,10000.0
WS-NORTH,19/05/2025,22:00,clear,19.6,0.0,10000.0
WS-NORTH,19/05/2025,23:00,Clear,16.8,0.0,10000.0
WS-NORTH,20/05/2025,00:00,Clear,18.7,0.0,10000.0
WS-NORTH,20/05/2025,01:00,CLEAR,16.6,0.0,10000.0
WS-NORTH,20/05/2025,02:00,Clear,16.9,0.0,10000.0
WS-NORTH,20/05/2025,03:00,Clear,14.1,0.0,10000.0
WS-NORTH,20/05/2025,04:00,Clear,18.4,0.0,10000.0
WS-NORTH,20/05/2025,05:00,Clear,17.2,0.0,10000.0
WS-NORTH,20/05/2025,06:00,Clear,17.2,0.0,10000.0
WS-NORTH,20/05/2025,07:00,CLEAR,18.6,0.0,10000.0
WS-NORTH,20/05/2025,08:00,Clear,18.3,0.0,10000.0
WS-NORTH,20/05/2025,09:00,Clear,23.8,0.0,10000.0
WS-NORTH,20/05/2025,10:00,Clear,23.0,0.0,10000.0
WS-NORTH,20/05/2025,11:00,Clear,25.7,0.0,10000.0
WS-NORTH,20/05/2025,12:00,clear,26.4,0.0,10000.0
WS-NORTH,20/05/2025,13:00,Clear,26.5,0.0,10000.0
WS-NORTH,20/05/2025,14:00,Clear,27.3,0.0,10000.0
WS-NORTH,20/05/2025,15:00,clear,26.3,0.0,10000.0
WS-NORTH,20/05/2025,16:00,Clear,24.1,0.0,10000.0
WS-NORTH,20/05/2025,17:00,Clear,26.8,0.0,10000.0
WS-NORTH,20/05/2025,18:00,Clear,24.3,0.0,10000.0
WS-NORTH,20/05/2025,19:00,CLEAR,22.3,0.0,10000.0
WS-NORTH,20/05/2025,20:00,Clear,24.8,0.0,10000.0
WS-NORTH,20/05/2025,21:00,Clear,20.4,0.0,10000.0
WS-NORTH,20/05/2025,22:00,Clear,19.3,0.0,10000.0
WS-NORTH,20/05/2025,23:00,Clear,16.9,0.0,10000.0
WS-NORTH,21/05/2025,00:00,Clear,18.2,0.0,10000.0
WS-NORTH,21/05/2025,01:00,cloudy,15.8,0.0,10000.0
WS-NORTH,21/05/2025,02:00,Cloudy,15.1,0.0,10000.0
WS-NORTH,21/05/2025,03:00,Overcast,16.7,0.0,10000.0
WS-NORTH,21/05/2025,04:00,Overcast,16.5,0.0,10000.0
WS-NORTH,21/05/2025,05:00,Cloudy,15.3,0.0,10000.0
WS-NORTH,21/05/2025,06:00,cloudy,17.8,0.0,10000.0
WS-NORTH,21/05/2025,07:00,Clear,19.4,0.0,10000.0
WS-NORTH,21/05/2025,08:00,clear,18.7,0.0,10000.0
WS-NORTH,21/05/2025,09:00,Clear,23.6,0.0,10000.0
WS-NORTH,21/05/2025,10:00,Cloudy,23.6,0.0,10000.0
WS-NORTH,21/05/2025,11:00,cloudy,24.3,0.0,10000.0
WS-NORTH,21/05/2025,12:00,Cloudy,24.2,0.0,10000.0
WS-NORTH,21/05/2025,13:00,Cloudy,23.4,0.0,10000.0
WS-NORTH,21/05/2025,14:00,Cloudy,26.6,0.0,10000.0
WS-NORTH,21/05/2025,15:00,cloudy,27.1,0.0,10000.0
WS-NORTH,21/05/2025,16:00,Clear,26.3,0.0,10000.0
WS-NORTH,21/05/2025,17:00,CLEAR,25.8,0.0,10000.0
WS-NORTH,21/05/2025,18:00,Clear,23.9,0.0,10000.0
WS-NORTH,21/05/2025,19:00,Clear,23.0,0.0,10000.0
WS-NORTH,21/05/2025,20:00,CLEAR,24.1,0.0,
WS-NORTH,21/05/2025,21:00,Clear,22.6,0.0,10000.0
WS-NORTH,21/05/2025,22:00,CLEAR,21.4,0.0,10000.0
WS-NORTH,21/05/2025,23:00,CLEAR,18.8,0.0,10000.0
WS-NORTH,22/05/2025,00:00,clear,17.0,0.0,10000.0
WS-NORTH,22/05/2025,01:00,Clear,15.2,0.0,10000.0
WS-NORTH,22/05/2025,02:00,Clear,18.0,0.0,10000.0
WS-NORTH,22/05/2025,03:00,Clear,,0.0,10000.0
WS-NORTH,22/05/2025,04:00,cloudy,17.6,0.0,10000.0
WS-NORTH,22/05/2025,05:00,cloudy,19.4,0.0,10000.0
WS-NORTH,22/05/2025,06:00,Cloudy,17.6,0.0,10000.0
WS-NORTH,22/05/2025,07:00,cloudy,18.6,0.0,10000.0
WS-NORTH,22/05/2025,08:00,Clear,21.5,0.0,10000.0
WS-NORTH,22/05/2025,09:00,Clear,24.1,0.0,10000.0
WS-NORTH,22/05/2025,10:00,Clear,22.3,0.0,10000.0
WS-NORTH,22/05/2025,11:00,Clear,24.7,0.0,10000.0
WS-NORTH,22/05/2025,12:00,Clear,26.2,0.0,10000.0
WS-NORTH,22/05/2025,13:00,Clear,27.2,0.0,10000.0
WS-NORTH,22/05/2025,14:00,Clear,26.0,0.0,10000.0
WS-NORTH,22/05/2025,15:00,Clear,27.3,0.0,10000.0
WS-NORTH,22/05/2025,16:00,Clear,25.0,0.0,10000.0
WS-NORTH,22/05/2025,17:00,clear,28.1,0.0,10000.0
WS-NORTH,22/05/2025,18:00,Clear,25.2,0.0,10000.0
WS-NORTH,22/05/2025,19:00,Rain,25.0,3.0,3384.0
WS-NORTH,22/05/2025,20:00,rain ,22.0,4.7,2973.0
WS-NORTH,22/05/2025,21:00,Rain,23.1,7.7,4423.0
WS-NORTH,22/05/2025,22:00,Clear,17.8,0.0,10000.0
WS-NORTH,22/05/2025,23:00,Clear,21.6,0.0,10000.0
WS-NORTH,23/05/2025,00:00,Clear,17.2,0.0,10000.0
WS-NORTH,23/05/2025,01:00,Clear,18.5,0.0,10000.0
WS-NORTH,23/05/2025,02:00,Clear,16.7,0.0,10000.0
WS-NORTH,23/05/2025,03:00,Clear,19.1,0.0,10000.0
WS-NORTH,23/05/2025,04:00,Clear,17.8,0.0,10000.0
WS-NORTH,23/05/2025,05:00,Clear,17.7,0.0,10000.0
WS-NORTH,23/05/2025,06:00,Fog,18.2,0.0,530.0
WS-NORTH,23/05/2025,07:00,foggy,18.9,0.0,301.0
WS-NORTH,23/05/2025,08:00,CLEAR,19.5,0.0,10000.0
WS-NORTH,23/05/2025,09:00,CLEAR,19.9,0.0,10000.0
WS-NORTH,23/05/2025,10:00,Clear,22.7,0.0,10000.0
WS-NORTH,23/05/2025,11:00,clear,23.2,0.0,10000.0
WS-NORTH,23/05/2025,12:00,clear,25.5,0.0,10000.0
WS-NORTH,23/05/2025,13:00,Clear,24.9,0.0,10000.0
WS-NORTH,23/05/2025,14:00,clear,27.3,0.0,10000.0
WS-NORTH,23/05/2025,15:00,Clear,25.6,0.0,10000.0
WS-NORTH,23/05/2025,16:00,Clear,26.4,0.0,10000.0
WS-NORTH,23/05/2025,17:00,Clear,26.2,0.0,10000.0
WS-NORTH,23/05/2025,18:00,Clear,23.0,0.0,10000.0
WS-NORTH,23/05/2025,19:00,Clear,24.3,0.0,10000.0
WS-NORTH,23/05/2025,20:00,Cloudy,22.8,0.0,10000.0
WS-NORTH,23/05/2025,21:00,Overcast,20.7,0.0,10000.0
WS-NORTH,23/05/2025,22:00,Clear,18.4,0.0,10000.0
WS-NORTH,23/05/2025,23:00,Clear,20.1,0.0,10000.0
WS-NORTH,24/05/2025,00:00,CLEAR,18.2,0.0,10000.0
WS-NORTH,24/05/2025,01:00,Clear,16.0,0.0,10000.0
WS-NORTH,24/05/2025,02:00,Clear,16.4,0.0,10000.0
WS-NORTH,24/05/2025,03:00,Clear,16.2,0.0,10000.0
WS-NORTH,24/05/2025,04:00,clear,16.1,0.0,10000.0
WS-NORTH,24/05/2025,05:00,clear,17.8,0.0,10000.0
WS-NORTH,24/05/2025,06:00,Clear,19.0,0.0,10000.0
WS-NORTH,24/05/2025,07:00,Clear,19.2,0.0,10000.0
WS-NORTH,24/05/2025,08:00,CLEAR,19.7,0.0,10000.0
WS-NORTH,24/05/2025,09:00,Clear,23.0,0.0,10000.0
WS-NORTH,24/05/2025,10:00,Clear,22.8,0.0,10000.0
WS-NORTH,24/05/2025,11:00,Clear,22.5,0.0,10000.0
WS-NORTH,24/05/2025,12:00,Clear,24.4,0.0,10000.0
WS-NORTH,24/05/2025,13:00,Clear,23.4,0.0,10000.0
WS-NORTH,24/05/2025,14:00,clear,28.5,0.0,10000.0
WS-NORTH,24/05/2025,15:00,Clear,25.6,0.0,10000.0
WS-NORTH,24/05/2025,16:00,clear,25.3,0.0,10000.0
WS-NORTH,24/05/2025,17:00,Clear,24.6,0.0,10000.0
WS-NORTH,24/05/2025,18:00,clear,24.6,0.0,10000.0
WS-NORTH,24/05/2025,19:00,Clear,24.0,0.0,10000.0
WS-NORTH,24/05/2025,20:00,CLEAR,21.5,0.0,10000.0
WS-NORTH,24/05/2025,21:00,Clear,21.8,0.0,10000.0
WS-NORTH,24/05/2025,22:00,CLEAR,20.0,0.0,10000.0
WS-NORTH,24/05/2025,23:00,CLEAR,18.5,0.0,10000.0
WS-NORTH,25/05/2025,00:00,Clear,19.0,0.0,10000.0
WS-NORTH,25/05/2025,01:00,CLEAR,19.0,0.0,10000.0
